,ID,longitude,latitude,pile_num,perimeter,area
1483,1483,4.86112117767,52.3709907532,1,399.248262948702,11590.636709248058
1484,1484,4.94206619263,52.3659973145,1,399.21769207497346,11589.326572283695
1485,1485,4.88914394379,52.3596954346,1,399.1791242561825,11587.673685630736
1486,1486,4.99796819687,52.3542938232,1,399.1460782060199,11586.257412428857
1487,1487,4.83799505234,52.3613052368,1,399.1889748834387,11588.095853981242
1488,1488,4.96203613281,52.3245010376,1,398.964011632892,11578.453970343742
1489,1489,4.8710770607,52.3825721741,1,399.3192035444953,11593.676825824
1490,1490,4.86543416977,52.3453140259,1,399.0911661452928,11583.903952122175
1491,1491,4.8625497818,52.3607978821,1,399.18587019486534,11587.962796644018
1492,1492,4.90439510345,52.344871521,1,399.0884609946753,11583.788010791795
1493,1493,4.92441511154,52.3542442322,1,399.1457748684196,11586.244411976755
1494,1494,4.88157606125,52.3544502258,1,399.1470348916741,11586.298414040712
1495,1495,4.87023448944,52.33674430845,2,445.1327081038449,15012.2778397328
1496,1496,4.83121299744,52.3663902283,1,399.22009722944017,11589.429647808365
1497,1497,4.881553411485,52.37285232545,2,421.7112251441932,12669.710413573668
1498,1498,4.8059518337250005,52.382642745949994,2,448.9005511761285,15293.250161101925
1499,1499,4.86182022095,52.3701057434,1,399.2428440389447,11590.404479714083
1500,1500,4.90146493912,52.3708457947,1,399.2473753478223,11590.598670817675
1501,1501,4.926027536395,52.3595523834,2,431.84609154661024,13183.820341817069
1502,1502,4.89813518524,52.3583450317,1,399.17086169928143,11587.319575231877
1503,1503,4.86220312119,52.3757514954,1,399.2774180871186,11591.886151099217
1504,1504,4.85521697998,52.3816871643,1,399.31378071201954,11593.444438241315
1505,1505,4.836052417755,52.3651561737,2,429.2349178586853,13620.390863489722
1506,1506,4.90502405167,52.4075469971,2,399.47235864627083,11600.239747670597
1507,1507,4.95999288559,52.3063354492,1,398.85316601431555,11573.702660197707
1508,1508,4.90112686157,52.355670929,1,399.1545020245772,11586.618439490705
1509,1509,4.79716205597,52.3826713562,1,399.3198112944914,11593.70287002901
1510,1510,4.95082187653,52.3661460876,1,399.2186027558951,11589.365600543548
1511,1511,4.90549898148,52.3526306152,1,399.1359052548449,11585.821418774212
1512,1512,4.78961801529,52.3631896973,1,399.2005074440049,11588.590101753623
1513,1513,4.91361618042,52.3925895691,1,399.3806053043338,11596.308055247402
1514,1514,4.86569690704,52.3476600647,1,399.1055093583476,11584.51869139698
1515,1515,4.85867977142,52.3438148499,1,399.08200158360484,11583.51116310306
1516,1516,4.89955806732,52.363899231,1,399.2048500126698,11588.776209129552
1517,1517,4.87903022766,52.353225708,1,399.1395449966278,11585.977411606305
1518,1518,4.8468670845,52.3816337585,1,399.3134534815763,11593.430415240233
1519,1519,4.88528108597,52.3868370056,1,399.34534019001103,11594.796862930827
1520,1520,4.93275976181,52.3783874512,1,399.2935646065205,11592.578099728673
1521,1521,4.89179992676,52.3640823364,1,399.20597070747704,11588.824238129522
1522,1522,4.905460834505,52.3602409363,2,405.78580382237436,12099.329000643134
1523,1523,4.92675018311,52.3527107239,2,399.1363952128358,11585.842417517244
1524,1524,4.92866277695,52.3673820496,1,399.22616875528104,11589.689849020284
1525,1525,4.794069767,52.3463630676,2,405.7009056253361,12095.530328994659
1526,1526,4.91550922394,52.4105033875,1,399.4905041849651,11601.017270225306
1527,1527,4.87135601044,52.3977088928,2,399.4119991147324,11597.653325849273
1528,1528,4.85114097595,52.3765106201,1,399.2820678255671,11592.085413301495
1529,1529,4.92614984512,52.3443984985,1,399.0855693640411,11583.66407683948
1530,1530,4.88071298599,52.3845596313,1,399.3313826350627,11594.198740200145
1531,1531,4.784878492360001,52.34819984435,2,428.34025878683326,12969.560678259339
1532,1532,4.86255598068,52.3616714478,1,399.19121592171507,11588.191897831168
1533,1533,4.87134790421,52.3446388245,1,399.08703848822347,11583.727042870254
